	Wikipedia movie ID	Movie name	Release date	Box office revenue	Year	Week	Dominant_category
439	15386228	WΔZ	2008-02-22		2008	8	crime
440	3112996	The Witches	1990-02-16	10360553.0	1990	7	family
441	706860	Waiting for Guffman	1997-01-31	2892582.0	1997	5	children
442	19281170	Mr. Moto's Last Warning	1939-01-20		1939	3	traveling
443	10139367	Sabrina: Friends Forever	2002-10-06		2002	40	party
444	19940455	Dangerous Curves	1989-07-07		1989	27	traveling
445	1717731	Try Seventeen	2002-09-10		2002	37	home
446	770083	Sweet Dreams	1985-10-02	9085049.0	1985	40	family
447	23272959	The Bad Boy	1917-02-18		1917	7	crime
448	3347962	Condorman	1981-08-07		1981	32	traveling
449	8850105	Because I Said So	2007-02-02	69485490.0	2007	5	family
450	23449348	The Night Visitor	1971-01-01		1971	53	death
451	19278375	Happy Anniversary and Goodbye	1974-11-19		1974	47	children
452	4907371	The Howards of Virginia	1940-09-19		1940	38	family
453	22291285	The Miracle of the Bells	1948-03-27		1948	13	death
454	30854972	Red Sonja	1985-07-03	6948633.0	1985	27	kill
455	5409260	Critic's Choice	1963-04-13		1963	15	family
456	28312226	Peyton Place: The Next Generation	1985-05-13		1985	20	family
457	453573	Soldier Blue	1970-08-12		1970	33	kill
458	12260258	The King of Kong: A Fistful of Quarters	2007-08-17	790128.0	2007	33	family
459	28817360	Charlie, the Lonesome Cougar	1967-10-18		1967	42	traveling
460	25105934	A Holiday to Remember	1995-12-12		1995	50	family
461	2379908	Switching Goals	1999-12-12		1999	49	children
462	11614763	The Bride Wore Red	1937-10-15		1937	41	party
463	3331330	Evenfall	2005-03-06		2005	9	family
464	1858604	The Execution of Private Slovik	1974-03-13		1974	11	party
465	9694681	Convicted	1931-11-01		1931	44	crime
466	1007009	The Mighty Kong	1998-06-16		1998	25	traveling
467	2100492	Medicine Man	1992-02-07	45500797.0	1992	6	children
468	24827899	The Menace	1932-01-29		1932	4	crime
469	23734853	Somewhere	2010-09-03	13936909.0	2010	35	traveling
470	10183625	The Adventures of Hajji Baba	1954-10-01	2019100.0	1954	39	children
471	161452	Bad Day at Black Rock	1955-01-07	2000000.0	1955	1	negative_emotion
472	19554890	The Thaw	2009-01-01		2009	1	kill
473	4187434	Snow White Christmas	1980-12-19		1980	51	family
474	113454	Prizzi's Honor	1985-06-14	26657534.0	1985	24	negative_emotion
475	1431065	Lorenzo	2004-03-06		2004	10	traveling
476	32255889	I'll Be Home for Christmas	1988-12-12		1988	50	children
477	5955514	Fled	1996-07-19	17193231.0	1996	29	crime
478	12576808	Futurama: The Wild Green Yonder	2009-02-23		2009	9	kill
479	17864265	Itsy Bitsy Spider	1992-06-19		1992	25	children
480	6961461	The Other Boleyn Girl	2008-02-15	77713866.0	2008	7	family
481	2267722	It Should Happen to You	1954-01-15		1954	2	traveling
482	21350474	Nine Dead	2010-03-09		2010	10	crime
483	23463534	Tom Sawyer	1930-12-19		1930	51	crime
484	680361	Dirty Dancing	1987-05-12	213954274.0	1987	20	children
485	19787914	Scream 4	2011-04-11	97138686.0	2011	15	crime
486	190405	Anastasia	1956-12-13		1956	50	children
487	2969042	The Land Before Time V: The Mysterious Island	1997-12-09		1997	50	family
488	4696764	The Three Musketeers	1933-04-07		1933	14	crime
489	10931728	Carnival in Costa Rica	1947-03-28		1947	13	family
490	19046062	Alias Nick Beal	1949-03-04		1949	9	family
491	33656303	Cassadaga	2011-10-22		2011	42	death
492	359571	The Life of David Gale	2003-02-07	38955598.0	2003	6	crime
493	22144721	Iron Man 2	2010-04-26	623933331.0	2010	17	kill
494	10931684	Big Leaguer	1953-08-19		1953	34	family
495	10940332	Prince of Foxes	1949-11-08	2550000.0	1949	45	family
496	24954740	The Terror Within II	1991-01-18		1991	3	kill
497	5118135	Land of the Blind	2006-06-16		2006	24	crime
498	165106	Desk Set	1957-08-02	1700000.0	1957	31	family
499	18967674	Duffy	1968-10-28		1968	44	children
500	19662785	Party Fever	1938-08-27		1938	34	children
501	6165918	The Golf Specialist	1930-08-22		1930	34	crime
502	21057974	Pirates of Treasure Island	2006-06-27		2006	26	kill
503	3658781	The Lake	1998-02-01		1998	5	party
504	2609169	The Pink Panther	1963-12-19	10878107.0	1963	51	crime
505	14436334	Flagpole Jitters	1956-04-05		1956	14	crime
506	2761187	The Prophecy 3: The Ascent	2000-03-14		2000	11	kill
507	77643	The Talk of the Town	1942-08-20		1942	34	crime
508	2539874	Major Dundee	1965-03-15		1965	11	kill
509	142457	L.A. Confidential	1997-05-14	126216940.0	1997	20	crime
510	3990322	The Breaking Point	1950-09-30		1950	39	crime
511	33314767	Code Name: Diamond Head	1977-05-03		1977	18	negative_emotion
512	10915095	My Father the Hero	1994-02-04	25479558.0	1994	5	children
513	17931096	When Strangers Appear	2001-02-01		2001	5	kill
514	186856	The Omen	1976-06-25	60922980.0	1976	26	children
515	3470692	Julius Caesar	2002-12-27		2002	52	family
516	18890079	My Brother Cicero	1998-06-18		1998	25	crime
517	21242801	The Far Horizons	1955-08-07	1600000.0	1955	31	traveling
518	92582	Giant	1956-10-10	35000000.0	1956	41	children
519	24147198	In Our Time	1944-02-19		1944	7	family
520	22657183	Feet of Clay	2007-04-19		2007	16	party
521	12746610	Two Years Before the Mast	1946-11-22	4400000.0	1946	47	family
522	6097565	The Manitou	1978-04-28		1978	17	children
523	4515396	Stormbreaker	2006-07-21		2006	29	negative_emotion
524	31839719	Terri	2011-01-22	655802.0	2011	3	family
525	15463100	The Big Empty	2003-11-14		2003	46	traveling
526	6177777	Rest Stop	2006-10-07		2006	40	crime
527	607444	13 Going on 30	2004-04-14	96455697.0	2004	16	party
528	8983787	The Perfect Game	2009-03-21	3878993.0	2009	12	children
529	13137023	Monster Mash	2000-08-29		2000	35	negative_emotion
530	1380313	My Blue Heaven	1990-08-17	23591472.0	1990	33	crime
531	13292846	Backstage	1988-03-30		1988	13	traveling
532	25981715	Saint John of Las Vegas	2009-06-10	102647.0	2009	24	traveling
533	17352897	Oranges	2007-04-14		2007	15	family
534	18019926	Messengers 2: The Scarecrow	2009-07-21		2009	30	children
535	4979704	Strip Search	2004-04-27		2004	18	crime
536	21472296	The Set-Up	1949-04-02		1949	13	crime
537	24585123	The Viking	1931-06-21		1931	25	kill
538	3665621	The Cure	1917-04-16		1917	16	party
539	12812600	Nazi Agent	1942-01-21		1942	4	family
540	2509885	Critters 4	1992-08-20		1992	34	kill
541	1345561	Algiers	1938-06-28	951801.0	1938	26	crime
542	2941852	Ernest Goes to Camp	1987-05-22	23509382.0	1987	21	children
543	3339200	Dinner at Eight	1933-08-29		1933	35	party
544	34383684	Leathernecking	1930-09-12		1930	37	children
545	1364205	Kentucky	1938-12-30		1938	52	death
546	1199638	Melvin and Howard	1980-09-19		1980	38	family
547	27286055	Murder by the Clock	1931-07-21		1931	30	death
548	17657295	Macon County Line	1974-01-01	18800000.0	1974	1	crime
549	7488209	Mother Goose Land	1933-06-23		1933	25	family
550	3333	The Birth of a Nation	1915-02-08	50000000.0	1915	6	family
551	16958933	Inferno	1999-09-25		1999	38	negative_emotion
552	20839451	Sonic Impact	2000-03-14		2000	11	crime
553	365039	Six Days Seven Nights	1998-06-12	164839294.0	1998	24	traveling
554	3662683	American Dreamz	2006-04-21	16458459.0	2006	16	party
555	1353277	King of Kings	1961-10-30	8000000.0	1961	44	family
556	20981095	The Late George Apley	1947-03-20		1947	12	family
557	1594929	Demon Seed	1977-04-08		1977	14	family
558	28763446	Colombiana	2011-07-27	60965854.0	2011	30	family
559	8750529	Susan Lenox	1931-10-10		1931	41	family
560	24251542	Blood and Bone	2009-02-07		2009	6	crime
561	2980843	Love Comes Softly	2003-04-13		2003	15	family
562	2476317	French Connection II	1975-05-21	12484444.0	1975	21	traveling
563	14615533	Wham Bam Slam	1955-09-01		1955	35	traveling
564	3782101	Pushover	1954-08-06		1954	31	crime
565	11448113	Friday After Next	2002-11-22	33526835.0	2002	47	crime
566	4515733	Extreme Prejudice	1987-04-24	11307844.0	1987	17	kill
567	3145085	Man in the Shadow	1957-09-20		1957	38	crime
568	16494542	The Rape of Richard Beck	1985-05-27		1985	22	crime
569	32207440	Sorority Wars	2009-01-02		2009	1	family
570	7094942	Betty Boop's Bamboo Isle	1932-09-13		1932	37	home
571	3539982	Zombies of the Stratosphere	1952-07-16		1952	29	negative_emotion
572	2296056	Sky High	2005-07-22	86369815.0	2005	29	party
573	31972917	Creature	2011-09-09		2011	36	party
574	999394	Pirates of the Caribbean: Dead Man's Chest	2006-06-24		2006	25	crime
575	4110795	Fay Grim	2006-09-11		2006	37	death
576	31417999	Henry's Crime	2010-09-14	204940.0	2010	37	crime
577	13280124	Grand Tour: Disaster in Time	1992-05-09		1992	19	traveling
578	24158189	Winter People	1989-04-14		1989	15	family
579	9653698	Big Dreams Little Tokyo	2006-11-02		2006	44	traveling
580	3984733	Bopha!	1993-09-17		1993	37	crime
581	226198	Sleepless in Seattle	1993-06-25	227799884.0	1993	25	wedding
582	6851815	Jimmy and Judy	2006-09-15		2006	37	traveling
583	26191484	Dancing Pirate	1936-05-22		1936	21	kill
584	2795282	Runaway	1984-12-14	6770587.0	1984	50	kill
585	4199282	A Tree Grows In Brooklyn	1945-02-28		1945	9	children
586	9974375	The Promise	1979-03-08		1979	10	wedding
587	2026601	13 Moons	2002-08-30		2002	35	wedding
588	34537226	Price Check	2012-01-25		2012	4	wedding
589	7081414	Starting Out in the Evening	2007-11-02	898786.0	2007	44	children
590	944471	Newsies	1992-04-10	2819485.0	1992	15	children
591	9219835	College	1927-09-27		1927	39	wedding
592	102026	That Thing You Do!	1996-09-14	34585416.0	1996	37	wedding
593	2254144	The Palm Beach Story	1942-11-07		1942	45	family
594	4213154	The White Countess	2005-12-21	4092682.0	2005	51	family
595	7771844	Suddenly, Last Summer	1959-12-22	6375000.0	1959	52	children
596	9113663	Spellcaster	1992-01-01		1992	1	death
597	15354287	The Kings of Appletown	2008-12-12		2008	50	crime
598	4180145	Alien Dead	1980-06-01		1980	22	crime
599	7287758	Destricted	2006-09-15		2006	37	children
600	703687	Monster's Ball	2001-11-11	44909486.0	2001	45	home
601	5513348	Warlock III: The End of Innocence	1999-10-12		1999	41	children
602	971217	Twisted	2004-02-27		2004	9	crime
603	25746124	Boulevard Nights	1979-06-18		1979	25	children
604	9478308	Battle in Seattle	2007-09-07	886461.0	2007	36	crime
605	19282469	Under Our Skin	2008-07-12		2008	28	crime
606	11517368	West Point	1928-01-08		1928	1	party
607	10377382	Home of the Brave	1949-05-12	2500000.0	1949	19	death
608	476640	Celtic Pride	1996-04-19	9255027.0	1996	16	death
609	7766381	Gallant Bess	1947-01-01		1947	1	family
610	9273330	Trois 2: Pandora's Box	2004-12-28		2004	53	family
611	28932258	Up In Smoke	1957-12-22		1957	51	kill
612	24624474	The Princess and the Pea	2002-08-16		2002	33	children
613	14760799	30,000 Leagues Under the Sea	2007-09-09		2007	36	negative_emotion
614	26016562	Racket Girls	1951-03-05		1951	10	crime
615	2043990	Spy Hard	1996-05-24	26960191.0	1996	21	family
616	14143521	Holt of the Secret Service	1941-11-21		1941	47	crime
617	545187	Volcano	1997-04-25	122823468.0	1997	17	negative_emotion
618	4783203	A Summer Place	1959-10-22		1959	43	family
619	28226296	Empty Cradle	1993-10-03		1993	39	children
620	492540	Toys	1992-12-18	23278931.0	1992	51	children
621	2964227	The World's Fastest Indian	2005-09-10	18297790.0	2005	36	traveling
622	22281789	Martin and Lewis	2002-11-24		2002	47	family
623	3520805	Genius	1999-08-21		1999	33	family
624	4186478	He Knows You're Alone	1980-09-12	4875436.0	1980	37	crime
625	14104063	Just Tell Me What You Want	1980-01-18	2086905.0	1980	3	children
626	7513196	The Watermelon Woman	1996-09-07		1996	36	children
627	277710	Heartbreakers	2001-03-23	57756408.0	2001	12	family
628	7658324	Escanaba in da Moonlight	2001-01-26		2001	4	family
629	909664	Little Odessa	1994-08-29		1994	35	family
630	3597370	Dillinger	1991-01-06		1991	1	crime
631	23628615	Private Practices: The Story of a Sex Surrogate	1986-09-26		1986	39	family
632	33716930	Always Goodbye	1938-07-01		1938	26	family
633	15924135	Chandu the Magician	1932-09-18		1932	37	kill
634	4123241	Nola	2003-01-01		2003	1	children
635	682275	The Preacher's Wife	1996-12-13		1996	50	family
636	146947	Spider-Man	2002-05-03	821708551.0	2002	18	kill
637	6717319	Evil Roy Slade	1972-02-18		1972	7	family
638	22751	Original Sin	2001-07-11	36402320.0	2001	28	family
639	29449916	Mickey's Champs	1930-02-02		1930	5	crime
640	1539559	Inferno	1953-08-12		1953	33	death
641	277713	The Tuxedo	2002-09-27		2002	39	crime
642	11450070	Mabel at the Wheel	1914-04-18		1914	16	crime
643	27763405	You'll Like My Mother	1972-10-13		1972	41	children
644	27063955	Super	2010-09-10	324138.0	2010	36	family
645	14421091	Cirque du Freak: The Vampire's Assistant	2009-10-22	39102650.0	2009	43	kill
646	25183068	Naughty or Nice	2006-12-20		2006	51	death
647	3979809	Return of the Living Dead	1985-08-16	14237880.0	1985	33	death
648	21412109	My Past is My Own	1989-01-24		1989	4	children
649	21250249	War Paint	1953-08-28		1953	35	crime
650	11894802	Hard Cash	2002-02-15		2002	7	crime
651	441280	Dungeons & Dragons	2000-12-08	33807409.0	2000	49	traveling
652	2501824	The Scout	1994-09-30	2694234.0	1994	39	traveling
653	7535009	Betty Boop's Life Guard	1934-07-13		1934	28	death
654	14336079	The Hot Scots	1948-07-08		1948	28	children
655	6571638	The Ghost Walks	1934-12-01		1934	48	party
656	26187979	Stolen	2010-03-05		2010	9	crime
657	70428	The Quiet Man	1952-07-21	3200000.0	1952	30	wedding
658	144831	The Thin Man Goes Home	1945-01-25		1945	4	family
659	11351598	Sherlock Holmes Faces Death	1943-09-17		1943	37	crime
660	5620636	The Violent Men	1955-01-26	1950000.0	1955	4	family
661	12665133	Safe Passage	1994-12-01	1600000.0	1994	48	family
662	2956085	We Faw Down	1928-12-29		1928	52	wedding
663	12835046	Virginia's Run	2002-01-01		2002	1	children
664	26030961	Grounds for Marriage	1951-01-19	1100000.0	1951	3	children
665	2448736	Lone Wolf McQuade	1983-04-15	12232628.0	1983	15	family
666	1608019	This Gun for Hire	1942-05-13		1942	20	crime
667	4345625	Pocahontas II: Journey to a New World	1998-08-04		1998	32	death
668	8291759	Lost	2004-10-05		2004	41	traveling
669	25830355	Daddy's Gone A-Hunting	1969-07-02		1969	27	party
670	19968061	Dear Lemon Lima	2009-10-23		2009	43	death
671	22278175	The Last of Mrs. Cheyney	1929-07-06		1929	27	party
672	7518441	Taking the Blame	1935-02-15		1935	7	family
673	734419	More	1969-08-04		1969	32	traveling
674	9169267	Amu	2005-01-07		2005	1	family
675	6781858	Oh Heavenly Dog	1980-07-11		1980	28	death
676	5699114	The Detonator	2006-04-25		2006	17	wedding
677	15016005	The Baby Maker	1970-10-01		1970	40	family
678	4977010	Leeches!	2003-08-19		2003	34	negative_emotion
679	2154180	Twilight's Last Gleaming	1977-02-09		1977	6	crime
680	31614378	The Perfect Host	2010-07-01		2010	26	party
681	19233847	Beauty and the Rogue	1918-01-28		1918	5	wedding
682	1040965	Batman Beyond: Return of the Joker	2000-12-12		2000	50	kill
683	20402406	Season of the Witch	2011-01-04		2011	1	kill
684	17595675	Broken Barriers	1924-08-03		1924	31	family
685	29836661	Snatched	1973-01-31		1973	5	crime
686	28722503	Final Destination 5	2011-08-04	157887643.0	2011	31	death
687	3343617	A Little Princess	1995-05-10	10015449.0	1995	19	children
688	18865496	The Outsider	2002-11-10		2002	45	death
689	76399	Trouble in Paradise	1932-10-21		1932	42	wedding
690	32258845	Pain & Gain	2013-04-26		2013	17	crime
691	4940876	Welcome to Collinwood	2002-09-27	336620.0	2002	39	family
692	11604278	No More Ladies	1935-06-14		1935	24	wedding
693	5150937	Cinderella III: A Twist in Time	2007-02-06		2007	6	family
694	17128512	The Gaiety Girl	1924-07-31		1924	31	family
695	8519164	Sucker Free City	2004-09-16		2004	38	family
696	1749093	Tarzan	1999-06-17	448191819.0	1999	24	family
697	29373289	We Bought a Zoo	2011-11-26	120081841.0	2011	47	family
698	2779486	Three on a Match	1932-10-29		1932	43	children
699	25011255	Anything Can Happen	1953-03-06		1953	10	family
700	2117473	The Country Bears	2002-07-26	27002097.0	2002	30	party
701	27451281	Big Mommas: Like Father, Like Son	2011-02-16	83915414.0	2011	7	party
702	7307622	Captain Valedor	2006-04-09		2006	14	children
703	35287202	A.C.O.D.	2013-10-03		2013	40	family
704	12267883	He Was a Quiet Man	2007-11-23	83440.0	2007	47	death
705	30864957	Guyver: Dark Hero	1994-04-20		1994	16	death
706	6394592	Wing and a Prayer	1944-12-21		1944	51	traveling
707	29501024	Newman's Law	1974-06-04		1974	23	crime
708	2045991	Now and Then	1995-10-20	37591674.0	1995	42	children
709	9068424	The Legend of Nigger Charley	1972-03-17		1972	11	crime
710	28873034	A Feather in Her Hat	1935-10-25		1935	43	family
711	21513056	Son-Rise: A Miracle of Love	1979-05-14		1979	20	children
712	10407964	For the Love of Mike	1927-07-31		1927	30	children
713	1638112	Ace in the Hole	1951-06-29	1300000.0	1951	26	death
714	3382856	The American Astronaut	2001-01-20		2001	3	children
715	4191487	Imagine Me & You	2005-09-09		2005	36	traveling
716	314406	Bring Me the Head of Alfredo Garcia	1974-08-14		1974	33	death
717	4008886	Ratboy	1986-10-17		1986	42	death
718	8620409	The Dead Girl	2006-12-29	905291.0	2006	52	children
719	19554323	Still Not Quite Human	1992-01-01		1992	1	family
720	2243660	D.C. Cab	1983-12-16		1983	50	traveling
721	61501	Top Hat	1935-09-06	3202000.0	1935	36	wedding
722	2352505	Bones	2001-10-26	7316658.0	2001	43	home
723	32326508	Sue	1997-01-01		1997	1	death
724	6402018	Blood of a Champion	2006-03-07		2006	10	crime
725	2772142	Diggers	2006-01-01	24019048.0	2006	52	family
726	3450583	A Star Is Born	1976-12-17	80000000.0	1976	51	children
727	6085266	Bloodsport 2	1996-03-01		1996	9	negative_emotion
728	2370658	Southern Comfort	1981-09-25		1981	39	kill
729	1136182	The Secret Garden	1993-08-13	31181347.0	1993	32	home
730	31231394	Fighting Man of the Plains	1949-11-16		1949	46	kill
731	11703733	Spaced Out Bunny	1980-05-21		1980	21	negative_emotion
732	6342627	Ted Bundy	2002-07-26	68716.0	2002	30	crime
733	5019011	The Blot	1921-09-04		1921	35	family
734	2485103	Vice Squad	1982-01-22	5568880.0	1982	3	children
735	532618	Scary Movie 2	2001-07-04	141220678.0	2001	27	home
736	1452866	Nothing Lasts Forever	1984-09-06		1984	36	traveling
737	3374650	3:10 to Yuma	1957-08-07	1850000.0	1957	32	traveling
738	6976850	Battlefield Earth	2000-05-10	29725663.0	2000	19	kill
739	24926538	Poor Little Rich Girl	1936-07-24		1936	30	children
740	10806577	Vigil in the Night	1940-02-09	1004000.0	1940	6	negative_emotion
741	6760470	LarryBoy and the Bad Apple	2006-07-29		2006	30	negative_emotion
742	7160018	Life Before Her Eyes	2007-09-08	7248490.0	2007	36	death
743	26514248	The House on Carroll Street	1988-03-04	459824.0	1988	9	crime
744	19859269	Jailbreakers	1994-09-09		1994	36	family
745	8137655	Noble House	1988-02-21		1988	7	crime
746	1781284	The Trouble with Girls	1969-09-03		1969	36	crime
747	20019382	Short Eyes	1977-09-28		1977	39	crime
748	35009216	The Public Menace	1935-09-24		1935	39	crime
749	920613	Cars	2006-06-08	461983149.0	2006	23	traveling
