Wikipedia movie ID,Result,Prediction
730734,Non-violent,-1.0
23400589,Violent,1.0
7527753,Violent,1.0
26561184,Violent,1.0
12567618,Non-violent,-1.0
3326435,Non-violent,-1.0
317873,Non-violent,-1.0
3273263,Violent,1.0
955166,Violent,1.0
21080572,Non-violent,-1.0
32683495,Non-violent,-1.0
26388629,Violent,1.0
18467597,Non-violent,-1.0
32784153,Violent,1.0
9062631,Non-violent,-1.0
77604,Non-violent,-1.0
9150668,Violent,1.0
32711189,Non-violent,-1.0
1573600,Violent,1.0
9468730,Non-violent,-1.0
3759313,Violent,1.0
3344455,Non-violent,-1.0
435566,Violent,1.0
9435892,Violent,1.0
4415256,Violent,1.0
23710393,Violent,1.0
1138873,Non-violent,-1.0
9877310,Non-violent,-1.0
4711636,Non-violent,-1.0
1923292,Non-violent,-1.0
6531718,Violent,1.0
27306414,Non-violent,-1.0
1828138,Violent,1.0
1569551,Non-violent,-1.0
14582785,Violent,1.0
5501808,Violent,1.0
6911871,Violent,1.0
19290912,Non-violent,-1.0
10541514,Violent,1.0
6089288,Non-violent,-1.0
2246979,Non-violent,-1.0
11451211,Violent,1.0
3673030,Non-violent,-1.0
74293,Violent,1.0
11956773,Violent,1.0
30249152,Violent,1.0
30246052,Non-violent,-1.0
6845157,Violent,1.0
560837,Non-violent,-1.0
9813617,Violent,1.0
2014023,Non-violent,-1.0
4496097,Violent,1.0
10183854,Violent,1.0
34776932,Violent,1.0
8995246,Non-violent,-1.0
12810600,Non-violent,-1.0
33512455,Non-violent,-1.0
5649185,Violent,1.0
6044779,Violent,1.0
3600737,Violent,1.0
1469871,Non-violent,-1.0
20309964,Non-violent,-1.0
1039414,Violent,1.0
905530,Violent,1.0
18358585,Non-violent,-1.0
165794,Non-violent,-1.0
11669338,Violent,1.0
4333681,Violent,1.0
1420419,Non-violent,-1.0
11681963,Violent,1.0
5275752,Non-violent,-1.0
22802639,Non-violent,-1.0
22539062,Violent,1.0
1397876,Violent,1.0
5079733,Non-violent,-1.0
1629120,Non-violent,-1.0
7202949,Non-violent,-1.0
4427791,Violent,1.0
3584252,Non-violent,-1.0
28945420,Non-violent,-1.0
4324255,Violent,1.0
13679495,Violent,1.0
3542957,Non-violent,-1.0
30332673,Non-violent,-1.0
16794046,Non-violent,-1.0
2291894,Violent,1.0
14708426,Violent,1.0
7533357,Non-violent,-1.0
10746939,Violent,1.0
16794053,Violent,1.0
3030263,Violent,1.0
24658454,Non-violent,-1.0
18615823,Non-violent,-1.0
22333286,Violent,1.0
5524740,Non-violent,-1.0
142476,Violent,1.0
27594853,Violent,1.0
22547607,Non-violent,-1.0
25491,Violent,1.0
23811860,Violent,1.0
31306385,Non-violent,-1.0
308930,Non-violent,-1.0
885824,Non-violent,-1.0
21015273,Non-violent,-1.0
35575593,Violent,1.0
160047,Non-violent,-1.0
3648919,Violent,1.0
2710154,Non-violent,-1.0
29386520,Violent,1.0
14291259,Non-violent,-1.0
25053516,Non-violent,-1.0
25529619,Non-violent,-1.0
652534,Violent,1.0
1589300,Violent,1.0
33348678,Non-violent,-1.0
6168146,Violent,1.0
14355632,Non-violent,-1.0
7068258,Non-violent,-1.0
10057067,Non-violent,-1.0
33192425,Violent,1.0
2567937,Non-violent,-1.0
3592202,Non-violent,-1.0
28198085,Non-violent,-1.0
8154771,Violent,1.0
8777319,Violent,1.0
12555629,Violent,1.0
9721229,Violent,1.0
17764048,Non-violent,-1.0
6590449,Non-violent,-1.0
21265450,Non-violent,-1.0
22815884,Violent,1.0
5777733,Non-violent,-1.0
26553383,Non-violent,-1.0
560414,Violent,1.0
35581515,Non-violent,-1.0
3702581,Non-violent,-1.0
7865056,Violent,1.0
2010889,Non-violent,-1.0
11395322,Non-violent,-1.0
3665600,Non-violent,-1.0
13702809,Violent,1.0
25060238,Violent,1.0
474556,Non-violent,-1.0
16023028,Violent,1.0
3317799,Violent,1.0
2259688,Violent,1.0
19671715,Violent,1.0
2385928,Non-violent,-1.0
1659954,Violent,1.0
75265,Non-violent,-1.0
6114445,Non-violent,-1.0
6146022,Non-violent,-1.0
26107567,Non-violent,-1.0
25725655,Violent,1.0
35740068,Non-violent,-1.0
32809321,Non-violent,-1.0
67431,Violent,1.0
2811692,Violent,1.0
4138142,Violent,1.0
61484,Violent,1.0
5664795,Violent,1.0
20611380,Non-violent,-1.0
13064230,Non-violent,-1.0
5329439,Violent,1.0
1339188,Violent,1.0
2328364,Violent,1.0
31863462,Non-violent,-1.0
9230965,Violent,1.0
54173,Violent,1.0
15502188,Violent,1.0
3112136,Non-violent,-1.0
14662019,Violent,1.0
9757243,Non-violent,-1.0
2260985,Violent,1.0
1482832,Violent,1.0
27677235,Non-violent,-1.0
5097084,Violent,1.0
11063492,Non-violent,-1.0
473286,Non-violent,-1.0
10332103,Non-violent,-1.0
16964519,Non-violent,-1.0
12898551,Non-violent,-1.0
187095,Non-violent,-1.0
5551144,Violent,1.0
7816124,Non-violent,-1.0
20899724,Non-violent,-1.0
6647358,Non-violent,-1.0
10929128,Violent,1.0
10202962,Non-violent,-1.0
31993638,Non-violent,-1.0
1790734,Non-violent,-1.0
412475,Violent,1.0
1563060,Non-violent,-1.0
24469993,Non-violent,-1.0
29341577,Violent,1.0
2549266,Violent,1.0
8114429,Violent,1.0
31351236,Non-violent,-1.0
677920,Non-violent,-1.0
7117238,Non-violent,-1.0
3084955,Violent,1.0
412476,Violent,1.0
3180932,Non-violent,-1.0
25242499,Violent,1.0
26188661,Non-violent,-1.0
1126401,Non-violent,-1.0
24704005,Violent,1.0
11800174,Violent,1.0
3523345,Non-violent,-1.0
735291,Non-violent,-1.0
6058130,Violent,1.0
2324980,Violent,1.0
23713094,Non-violent,-1.0
11450148,Non-violent,-1.0
32639664,Non-violent,-1.0
2177662,Non-violent,-1.0
11275640,Non-violent,-1.0
11728170,Violent,1.0
1526905,Violent,1.0
284957,Violent,1.0
2332911,Non-violent,-1.0
6179073,Violent,1.0
23733675,Violent,1.0
1953082,Violent,1.0
4385123,Violent,1.0
28788717,Non-violent,-1.0
826409,Violent,1.0
29758152,Non-violent,-1.0
24633376,Non-violent,-1.0
338869,Non-violent,-1.0
23913596,Non-violent,-1.0
74011,Violent,1.0
10394418,Non-violent,-1.0
670445,Violent,1.0
3661762,Violent,1.0
1969294,Violent,1.0
73970,Non-violent,-1.0
22947127,Violent,1.0
17022948,Non-violent,-1.0
8069903,Violent,1.0
6039804,Non-violent,-1.0
28946576,Non-violent,-1.0
17044747,Non-violent,-1.0
25920826,Non-violent,-1.0
73428,Violent,1.0
6562375,Violent,1.0
19745532,Non-violent,-1.0
15789864,Violent,1.0
1667210,Violent,1.0
4107170,Non-violent,-1.0
3320022,Non-violent,-1.0
35460624,Non-violent,-1.0
171628,Non-violent,-1.0
10824285,Violent,1.0
849321,Violent,1.0
8786135,Violent,1.0
206818,Violent,1.0
30131498,Non-violent,-1.0
2894585,Violent,1.0
9364830,Non-violent,-1.0
9570503,Violent,1.0
5885538,Non-violent,-1.0
28284316,Violent,1.0
3097826,Violent,1.0
34206617,Non-violent,-1.0
30201577,Non-violent,-1.0
5603193,Non-violent,-1.0
16780427,Violent,1.0
29326153,Non-violent,-1.0
29123823,Non-violent,-1.0
453236,Non-violent,-1.0
12449377,Violent,1.0
5446012,Non-violent,-1.0
886560,Violent,1.0
25417931,Non-violent,-1.0
8430685,Violent,1.0
16358705,Non-violent,-1.0
3489518,Violent,1.0
14580484,Violent,1.0
17901762,Non-violent,-1.0
30960410,Non-violent,-1.0
9693719,Violent,1.0
1673949,Violent,1.0
4016437,Violent,1.0
1141483,Violent,1.0
27773433,Non-violent,-1.0
18507034,Violent,1.0
4066047,Non-violent,-1.0
11397477,Violent,1.0
5873064,Non-violent,-1.0
3618333,Non-violent,-1.0
165379,Non-violent,-1.0
17957459,Violent,1.0
4837038,Non-violent,-1.0
6407830,Violent,1.0
4007440,Violent,1.0
35815373,Violent,1.0
29771748,Non-violent,-1.0
1968680,Violent,1.0
2216055,Violent,1.0
8280962,Non-violent,-1.0
22785689,Violent,1.0
448814,Violent,1.0
11088642,Violent,1.0
2125458,Violent,1.0
4006786,Non-violent,-1.0
36500682,Violent,1.0
2004939,Non-violent,-1.0
787273,Non-violent,-1.0
13581120,Non-violent,-1.0
19938041,Violent,1.0
14911735,Non-violent,-1.0
15402569,Non-violent,-1.0
12178589,Violent,1.0
5112444,Non-violent,-1.0
27459449,Violent,1.0
2626454,Violent,1.0
26196521,Violent,1.0
5313,Violent,1.0
12376020,Non-violent,-1.0
14526035,Non-violent,-1.0
23691256,Violent,1.0
12813525,Non-violent,-1.0
31073723,Non-violent,-1.0
471544,Violent,1.0
5541680,Non-violent,-1.0
22188807,Non-violent,-1.0
16896550,Non-violent,-1.0
9881864,Violent,1.0
4958412,Non-violent,-1.0
7804238,Non-violent,-1.0
24559797,Non-violent,-1.0
27709315,Violent,1.0
8308697,Violent,1.0
14710275,Violent,1.0
944960,Non-violent,-1.0
1396988,Violent,1.0
5859950,Non-violent,-1.0
1246956,Non-violent,-1.0
2750980,Violent,1.0
4650872,Violent,1.0
28463749,Non-violent,-1.0
30233816,Non-violent,-1.0
4253757,Non-violent,-1.0
3771410,Violent,1.0
24045906,Non-violent,-1.0
14737193,Violent,1.0
68099,Violent,1.0
22276357,Non-violent,-1.0
22637915,Non-violent,-1.0
3220552,Violent,1.0
7060705,Non-violent,-1.0
17241398,Violent,1.0
2583417,Violent,1.0
24355152,Non-violent,-1.0
2372982,Violent,1.0
21007560,Non-violent,-1.0
569790,Violent,1.0
12592136,Non-violent,-1.0
696925,Non-violent,-1.0
23881530,Non-violent,-1.0
32749921,Violent,1.0
468353,Non-violent,-1.0
3644025,Violent,1.0
10811795,Non-violent,-1.0
1581868,Violent,1.0
19082345,Violent,1.0
11004726,Non-violent,-1.0
92684,Violent,1.0
14997446,Non-violent,-1.0
6060093,Violent,1.0
13182925,Non-violent,-1.0
1653423,Non-violent,-1.0
1128527,Violent,1.0
2231378,Violent,1.0
5158792,Violent,1.0
3492883,Non-violent,-1.0
32987124,Violent,1.0
9403464,Non-violent,-1.0
3740551,Violent,1.0
10109752,Non-violent,-1.0
7357270,Non-violent,-1.0
5311638,Non-violent,-1.0
7023676,Violent,1.0
958920,Violent,1.0
1328186,Violent,1.0
316092,Non-violent,-1.0
928529,Violent,1.0
4143564,Non-violent,-1.0
8269287,Violent,1.0
19502184,Non-violent,-1.0
10014126,Non-violent,-1.0
28066996,Non-violent,-1.0
30296647,Violent,1.0
5007560,Non-violent,-1.0
25011989,Violent,1.0
88075,Non-violent,-1.0
32600481,Violent,1.0
6057891,Non-violent,-1.0
559847,Violent,1.0
4702155,Non-violent,-1.0
3112909,Non-violent,-1.0
1305939,Non-violent,-1.0
14738144,Non-violent,-1.0
146077,Violent,1.0
9126014,Violent,1.0
17582439,Violent,1.0
2444294,Violent,1.0
25766248,Non-violent,-1.0
524813,Violent,1.0
6049239,Non-violent,-1.0
25988065,Non-violent,-1.0
4863014,Non-violent,-1.0
15941275,Non-violent,-1.0
1591226,Violent,1.0
7874383,Violent,1.0
475977,Non-violent,-1.0
9117035,Non-violent,-1.0
2180950,Non-violent,-1.0
6233638,Violent,1.0
10349441,Non-violent,-1.0
14844801,Non-violent,-1.0
171026,Violent,1.0
6043815,Violent,1.0
24344249,Non-violent,-1.0
1128661,Violent,1.0
171029,Violent,1.0
4815950,Non-violent,-1.0
1571083,Non-violent,-1.0
14461347,Non-violent,-1.0
183358,Violent,1.0
730819,Violent,1.0
28214227,Non-violent,-1.0
5324114,Non-violent,-1.0
2292451,Violent,1.0
12760089,Non-violent,-1.0
14268823,Non-violent,-1.0
2011691,Non-violent,-1.0
10347305,Violent,1.0
17484707,Violent,1.0
2651130,Non-violent,-1.0
2553269,Non-violent,-1.0
6627148,Non-violent,-1.0
3932157,Violent,1.0
61514,Non-violent,-1.0
8141252,Violent,1.0
7100264,Non-violent,-1.0
8847160,Non-violent,-1.0
6613804,Violent,1.0
5700286,Non-violent,-1.0
10330695,Violent,1.0
28826121,Non-violent,-1.0
19963092,Non-violent,-1.0
27716897,Non-violent,-1.0
501340,Non-violent,-1.0
32486389,Non-violent,-1.0
151807,Non-violent,-1.0
14264650,Non-violent,-1.0
14069079,Non-violent,-1.0
26165610,Violent,1.0
15172134,Non-violent,-1.0
850866,Non-violent,-1.0
326446,Violent,1.0
5281750,Non-violent,-1.0
15383448,Violent,1.0
5746032,Violent,1.0
2066293,Non-violent,-1.0
26342736,Violent,1.0
255198,Violent,1.0
23325791,Non-violent,-1.0
11217280,Violent,1.0
766887,Non-violent,-1.0
2063551,Non-violent,-1.0
681931,Violent,1.0
10679526,Non-violent,-1.0
4616881,Non-violent,-1.0
10004330,Violent,1.0
5603901,Non-violent,-1.0
879000,Non-violent,-1.0
2949735,Non-violent,-1.0
14204820,Violent,1.0
25934563,Violent,1.0
19299353,Non-violent,-1.0
2158983,Non-violent,-1.0
15357779,Violent,1.0
846311,Violent,1.0
6917005,Non-violent,-1.0
2022395,Non-violent,-1.0
8977593,Non-violent,-1.0
19099601,Non-violent,-1.0
3336243,Violent,1.0
19552121,Non-violent,-1.0
284697,Violent,1.0
13114104,Violent,1.0
24707025,Violent,1.0
8833565,Non-violent,-1.0
15114362,Non-violent,-1.0
11854011,Non-violent,-1.0
10051590,Non-violent,-1.0
33736342,Non-violent,-1.0
1210303,Violent,1.0
15452919,Non-violent,-1.0
898561,Violent,1.0
752036,Non-violent,-1.0
2832604,Violent,1.0
27638152,Non-violent,-1.0
1884508,Non-violent,-1.0
3815111,Violent,1.0
896674,Violent,1.0
2098715,Violent,1.0
11557479,Non-violent,-1.0
27500533,Non-violent,-1.0
8283109,Violent,1.0
3527498,Violent,1.0
3303226,Violent,1.0
26460996,Non-violent,-1.0
3834305,Non-violent,-1.0
6320542,Non-violent,-1.0
19134187,Violent,1.0
19800026,Non-violent,-1.0
2243769,Violent,1.0
9554269,Violent,1.0
5911735,Non-violent,-1.0
1167483,Violent,1.0
4082993,Violent,1.0
6034093,Non-violent,-1.0
781934,Non-violent,-1.0
24381665,Violent,1.0
2271177,Violent,1.0
1347325,Violent,1.0
7533367,Non-violent,-1.0
4463866,Violent,1.0
1823554,Violent,1.0
1430396,Non-violent,-1.0
19398524,Non-violent,-1.0
2712712,Non-violent,-1.0
73402,Non-violent,-1.0
2685258,Violent,1.0
7223973,Violent,1.0
5296875,Non-violent,-1.0
477099,Non-violent,-1.0
9457226,Violent,1.0
2249951,Violent,1.0
2113868,Non-violent,-1.0
4549179,Non-violent,-1.0
2284155,Violent,1.0
5878886,Non-violent,-1.0
6214427,Non-violent,-1.0
24252012,Violent,1.0
1496622,Violent,1.0
1870643,Violent,1.0
9016038,Non-violent,-1.0
31542986,Non-violent,-1.0
17538648,Non-violent,-1.0
1039561,Non-violent,-1.0
2405186,Violent,1.0
14925191,Non-violent,-1.0
1927548,Violent,1.0
30431590,Violent,1.0
1537627,Violent,1.0
30651508,Violent,1.0
20777420,Violent,1.0
568780,Non-violent,-1.0
32306156,Non-violent,-1.0
84213,Violent,1.0
20320460,Violent,1.0
469520,Non-violent,-1.0
19703518,Violent,1.0
5187488,Violent,1.0
1708039,Non-violent,-1.0
30294906,Non-violent,-1.0
19389615,Non-violent,-1.0
11506353,Non-violent,-1.0
3286039,Non-violent,-1.0
10554740,Violent,1.0
2918858,Violent,1.0
3879903,Violent,1.0
19154254,Non-violent,-1.0
30050508,Non-violent,-1.0
11525423,Violent,1.0
34506704,Non-violent,-1.0
12773962,Non-violent,-1.0
26096490,Non-violent,-1.0
3831594,Non-violent,-1.0
28996885,Violent,1.0
31819707,Non-violent,-1.0
3598844,Violent,1.0
22180695,Non-violent,-1.0
2654186,Violent,1.0
2688309,Violent,1.0
2317139,Violent,1.0
381006,Non-violent,-1.0
3370462,Violent,1.0
2783476,Non-violent,-1.0
2385671,Violent,1.0
27509330,Non-violent,-1.0
26007945,Non-violent,-1.0
7133888,Violent,1.0
957991,Violent,1.0
35571425,Non-violent,-1.0
1096485,Non-violent,-1.0
9652391,Non-violent,-1.0
22537025,Non-violent,-1.0
4075105,Non-violent,-1.0
13860081,Non-violent,-1.0
3409175,Non-violent,-1.0
18225554,Violent,1.0
17179537,Violent,1.0
23955746,Non-violent,-1.0
3612689,Non-violent,-1.0
2615418,Violent,1.0
1346925,Violent,1.0
1662223,Violent,1.0
25090637,Violent,1.0
3781791,Violent,1.0
924835,Non-violent,-1.0
11258828,Violent,1.0
11268947,Non-violent,-1.0
2380844,Non-violent,-1.0
2144775,Violent,1.0
2528686,Non-violent,-1.0
25689802,Non-violent,-1.0
18892608,Violent,1.0
12009929,Violent,1.0
30261876,Non-violent,-1.0
6893869,Violent,1.0
499147,Violent,1.0
23477628,Non-violent,-1.0
18613593,Non-violent,-1.0
785210,Non-violent,-1.0
277006,Violent,1.0
3792817,Violent,1.0
8785217,Non-violent,-1.0
2495028,Non-violent,-1.0
4770345,Violent,1.0
6394251,Non-violent,-1.0
1853570,Violent,1.0
2268241,Non-violent,-1.0
145629,Non-violent,-1.0
3747264,Non-violent,-1.0
35587809,Non-violent,-1.0
18957939,Violent,1.0
1493245,Non-violent,-1.0
35763852,Non-violent,-1.0
1374351,Non-violent,-1.0
2460824,Non-violent,-1.0
7173760,Non-violent,-1.0
21219881,Violent,1.0
12814753,Violent,1.0
1840775,Violent,1.0
337740,Violent,1.0
5703641,Non-violent,-1.0
1997397,Non-violent,-1.0
23994681,Non-violent,-1.0
24085074,Non-violent,-1.0
15525072,Non-violent,-1.0
1564174,Violent,1.0
13577531,Non-violent,-1.0
21958806,Non-violent,-1.0
73371,Violent,1.0
2819995,Violent,1.0
11545267,Violent,1.0
61186,Violent,1.0
11925733,Non-violent,-1.0
3494676,Non-violent,-1.0
10673063,Violent,1.0
5239322,Violent,1.0
5674209,Violent,1.0
28935479,Non-violent,-1.0
28397585,Violent,1.0
11714278,Non-violent,-1.0
24236496,Non-violent,-1.0
105872,Non-violent,-1.0
12096671,Violent,1.0
35625846,Non-violent,-1.0
333735,Violent,1.0
20889979,Non-violent,-1.0
30875429,Non-violent,-1.0
28296161,Violent,1.0
8431192,Violent,1.0
23271370,Violent,1.0
3812366,Non-violent,-1.0
7693761,Non-violent,-1.0
6584608,Violent,1.0
14696485,Violent,1.0
10688518,Non-violent,-1.0
4541150,Violent,1.0
22993733,Violent,1.0
3742599,Violent,1.0
13379536,Non-violent,-1.0
241052,Violent,1.0
2101749,Violent,1.0
1195757,Violent,1.0
23699707,Violent,1.0
1625624,Violent,1.0
1167226,Violent,1.0
11942501,Violent,1.0
1412382,Non-violent,-1.0
2244939,Non-violent,-1.0
13562181,Non-violent,-1.0
34465253,Non-violent,-1.0
8775505,Violent,1.0
21898833,Non-violent,-1.0
7229887,Non-violent,-1.0
106335,Violent,1.0
854942,Violent,1.0
36061742,Non-violent,-1.0
1091333,Non-violent,-1.0
10644609,Non-violent,-1.0
13966551,Non-violent,-1.0
16870243,Non-violent,-1.0
2771954,Violent,1.0
1141701,Non-violent,-1.0
5683112,Violent,1.0
23487440,Violent,1.0
171939,Violent,1.0
24751323,Violent,1.0
12419811,Non-violent,-1.0
612018,Non-violent,-1.0
15477242,Non-violent,-1.0
22558014,Violent,1.0
15749099,Non-violent,-1.0
18951054,Violent,1.0
6135427,Violent,1.0
5109789,Violent,1.0
1428048,Violent,1.0
5561269,Non-violent,-1.0
161974,Violent,1.0
5429460,Violent,1.0
76617,Violent,1.0
3421818,Violent,1.0
1093860,Non-violent,-1.0
242821,Non-violent,-1.0
18676578,Violent,1.0
28039318,Violent,1.0
3377808,Non-violent,-1.0
8619888,Violent,1.0
7405392,Non-violent,-1.0
3284613,Non-violent,-1.0
12706080,Non-violent,-1.0
634114,Violent,1.0
596701,Violent,1.0
27891311,Non-violent,-1.0
8340706,Violent,1.0
12230323,Non-violent,-1.0
12286771,Non-violent,-1.0
1045986,Violent,1.0
19870531,Violent,1.0
36233317,Non-violent,-1.0
1843114,Non-violent,-1.0
19322734,Non-violent,-1.0
14066515,Violent,1.0
5999786,Violent,1.0
19817565,Non-violent,-1.0
36447098,Violent,1.0
1364238,Non-violent,-1.0
1364234,Violent,1.0
4599747,Non-violent,-1.0
17862461,Non-violent,-1.0
19476185,Violent,1.0
32636168,Violent,1.0
2718285,Violent,1.0
44501,Non-violent,-1.0
20223641,Violent,1.0
34536204,Non-violent,-1.0
11020906,Violent,1.0
19347652,Non-violent,-1.0
18733964,Non-violent,-1.0
2502447,Violent,1.0
5427176,Violent,1.0
24455246,Non-violent,-1.0
3039544,Violent,1.0
19361200,Non-violent,-1.0
19347508,Violent,1.0
3417075,Violent,1.0
6060780,Violent,1.0
661723,Non-violent,-1.0
29376195,Non-violent,-1.0
673613,Violent,1.0
26153527,Violent,1.0
14504334,Violent,1.0
2769852,Violent,1.0
1271416,Non-violent,-1.0
4616833,Non-violent,-1.0
9709480,Non-violent,-1.0
735240,Non-violent,-1.0
20898157,Violent,1.0
19758193,Non-violent,-1.0
11141931,Non-violent,-1.0
4969220,Violent,1.0
5249016,Violent,1.0
2219138,Non-violent,-1.0
24579000,Non-violent,-1.0
6178986,Non-violent,-1.0
3253340,Violent,1.0
7987285,Non-violent,-1.0
358243,Violent,1.0
6085875,Violent,1.0
11646548,Non-violent,-1.0
7034456,Violent,1.0
9972502,Non-violent,-1.0
14536762,Violent,1.0
101384,Non-violent,-1.0
14143498,Non-violent,-1.0
24160744,Violent,1.0
9231856,Violent,1.0
14090644,Violent,1.0
16796753,Non-violent,-1.0
4228598,Violent,1.0
2258378,Non-violent,-1.0
3204413,Non-violent,-1.0
11449217,Non-violent,-1.0
1986237,Non-violent,-1.0
666948,Violent,1.0
4948738,Violent,1.0
7376937,Non-violent,-1.0
4493967,Non-violent,-1.0
18599471,Non-violent,-1.0
10483327,Non-violent,-1.0
6804043,Violent,1.0
7730324,Non-violent,-1.0
24010845,Violent,1.0
14052681,Violent,1.0
31092702,Non-violent,-1.0
17705173,Violent,1.0
23214099,Violent,1.0
1852926,Non-violent,-1.0
2268745,Non-violent,-1.0
21152826,Non-violent,-1.0
26541,Non-violent,-1.0
5869916,Violent,1.0
451898,Violent,1.0
55720,Violent,1.0
20188509,Violent,1.0
1064260,Violent,1.0
3053945,Non-violent,-1.0
14471796,Violent,1.0
21328419,Violent,1.0
17326580,Non-violent,-1.0
6947457,Violent,1.0
378439,Non-violent,-1.0
26468256,Non-violent,-1.0
17062305,Non-violent,-1.0
25229253,Violent,1.0
26774022,Non-violent,-1.0
11374992,Non-violent,-1.0
5123115,Non-violent,-1.0
29489928,Non-violent,-1.0
19312326,Violent,1.0
30000,Violent,1.0
16648122,Non-violent,-1.0
12812790,Non-violent,-1.0
725103,Violent,1.0
24062726,Non-violent,-1.0
17907617,Non-violent,-1.0
32613999,Non-violent,-1.0
24491288,Violent,1.0
13441785,Non-violent,-1.0
1197558,Violent,1.0
7758136,Violent,1.0
2294598,Violent,1.0
5158963,Violent,1.0
18152165,Non-violent,-1.0
81100,Violent,1.0
6084956,Violent,1.0
2571385,Violent,1.0
5694982,Non-violent,-1.0
3861685,Violent,1.0
5467648,Non-violent,-1.0
11006751,Non-violent,-1.0
154790,Violent,1.0
6264910,Non-violent,-1.0
1071462,Violent,1.0
11527681,Non-violent,-1.0
18941522,Violent,1.0
11076438,Violent,1.0
20518713,Non-violent,-1.0
1396533,Non-violent,-1.0
9720148,Non-violent,-1.0
21836707,Violent,1.0
1815221,Non-violent,-1.0
12003939,Non-violent,-1.0
2493274,Non-violent,-1.0
1925048,Non-violent,-1.0
24485822,Non-violent,-1.0
461657,Non-violent,-1.0
14684012,Violent,1.0
18410798,Violent,1.0
1213838,Non-violent,-1.0
32910742,Violent,1.0
8947921,Non-violent,-1.0
7222016,Non-violent,-1.0
28880973,Violent,1.0
30463556,Non-violent,-1.0
5977601,Violent,1.0
24571525,Non-violent,-1.0
1954206,Violent,1.0
5668453,Violent,1.0
2649257,Non-violent,-1.0
2280521,Non-violent,-1.0
16271350,Violent,1.0
2179507,Violent,1.0
12555863,Violent,1.0
22516313,Violent,1.0
206879,Violent,1.0
11637110,Violent,1.0
1958896,Violent,1.0
5261356,Non-violent,-1.0
6811437,Non-violent,-1.0
6007108,Violent,1.0
1118829,Non-violent,-1.0
2259349,Non-violent,-1.0
16285552,Non-violent,-1.0
9878827,Violent,1.0
2295102,Violent,1.0
20297563,Non-violent,-1.0
4808174,Violent,1.0
5016035,Non-violent,-1.0
35531604,Non-violent,-1.0
4292181,Violent,1.0
14809402,Violent,1.0
4946798,Non-violent,-1.0
570350,Violent,1.0
23780420,Violent,1.0
12181304,Violent,1.0
15777230,Violent,1.0
4083283,Violent,1.0
15721024,Non-violent,-1.0
18549292,Non-violent,-1.0
1941591,Violent,1.0
25308603,Non-violent,-1.0
10131149,Non-violent,-1.0
20401025,Violent,1.0
12766755,Violent,1.0
18846797,Violent,1.0
21165146,Non-violent,-1.0
13596002,Non-violent,-1.0
21517630,Violent,1.0
2423428,Violent,1.0
5564470,Non-violent,-1.0
36019569,Violent,1.0
1609735,Non-violent,-1.0
431014,Non-violent,-1.0
4385591,Non-violent,-1.0
30797258,Non-violent,-1.0
2914492,Non-violent,-1.0
4403446,Non-violent,-1.0
31105293,Violent,1.0
3274109,Non-violent,-1.0
23514165,Violent,1.0
2136164,Non-violent,-1.0
8453956,Non-violent,-1.0
8119585,Violent,1.0
11549218,Violent,1.0
30045070,Non-violent,-1.0
73882,Non-violent,-1.0
36180999,Non-violent,-1.0
1278589,Violent,1.0
10234554,Non-violent,-1.0
17490919,Non-violent,-1.0
2711162,Violent,1.0
9619859,Non-violent,-1.0
52055,Non-violent,-1.0
24160634,Non-violent,-1.0
1644364,Non-violent,-1.0
18867292,Non-violent,-1.0
13547387,Non-violent,-1.0
8108210,Non-violent,-1.0
15470546,Non-violent,-1.0
882050,Non-violent,-1.0
6512034,Non-violent,-1.0
34327526,Violent,1.0
9811946,Violent,1.0
25685825,Violent,1.0
6659784,Violent,1.0
17957236,Violent,1.0
2780675,Violent,1.0
26146732,Non-violent,-1.0
171550,Non-violent,-1.0
25781444,Non-violent,-1.0
12572118,Non-violent,-1.0
8914059,Non-violent,-1.0
8344046,Violent,1.0
6276851,Non-violent,-1.0
14743458,Non-violent,-1.0
26879862,Violent,1.0
468293,Non-violent,-1.0
16002873,Non-violent,-1.0
16846937,Non-violent,-1.0
103033,Non-violent,-1.0
14155548,Non-violent,-1.0
13902854,Violent,1.0
31046582,Violent,1.0
17578735,Non-violent,-1.0
7011080,Violent,1.0
19816820,Violent,1.0
4131838,Violent,1.0
35316287,Non-violent,-1.0
35788656,Violent,1.0
225476,Non-violent,-1.0
555629,Violent,1.0
4390986,Non-violent,-1.0
17934960,Violent,1.0
3325355,Violent,1.0
4622889,Non-violent,-1.0
11795690,Non-violent,-1.0
3306716,Violent,1.0
19216464,Non-violent,-1.0
3306709,Non-violent,-1.0
4415958,Non-violent,-1.0
13899262,Violent,1.0
10934699,Violent,1.0
1566225,Non-violent,-1.0
5497021,Violent,1.0
29536294,Non-violent,-1.0
12191850,Non-violent,-1.0
31193,Violent,1.0
10624500,Non-violent,-1.0
34525346,Non-violent,-1.0
6030578,Non-violent,-1.0
129444,Non-violent,-1.0
1141596,Violent,1.0
18598592,Non-violent,-1.0
3027912,Violent,1.0
17646903,Non-violent,-1.0
4260440,Non-violent,-1.0
133462,Violent,1.0
3831834,Non-violent,-1.0
26117532,Non-violent,-1.0
8608738,Non-violent,-1.0
30391537,Non-violent,-1.0
970846,Non-violent,-1.0
17651907,Violent,1.0
28207941,Non-violent,-1.0
15288104,Violent,1.0
5257371,Non-violent,-1.0
2002104,Violent,1.0
600820,Non-violent,-1.0
